sp,press,z,press_lat
Boli_infu,1,-37.81,0
Boli_infu,1,-37.43,0
Boli_infu,1,-37.05,0
Boli_infu,1,-36.67,-23.2908
Boli_infu,1,-36.29,-19.618
Boli_infu,1,-35.91,15.756
Boli_infu,1,-35.53,6.456
Boli_infu,1,-35.15,1.847
Boli_infu,1,-34.77,-11.272
Boli_infu,1,-34.39,8.967
Boli_infu,1,-34.01,2.14
Boli_infu,1,-33.63,1.925
Boli_infu,1,-33.25,5.668
Boli_infu,1,-32.87,10.58
Boli_infu,1,-32.49,12.317
Boli_infu,1,-32.11,3.914
Boli_infu,1,-31.73,-0.895
Boli_infu,1,-31.35,7.302
Boli_infu,1,-30.97,15.135
Boli_infu,1,-30.59,16.145
Boli_infu,1,-30.21,21.114
Boli_infu,1,-29.83,11.262
Boli_infu,1,-29.45,31.081
Boli_infu,1,-29.07,34.549
Boli_infu,1,-28.69,35.924
Boli_infu,1,-28.31,48.567
Boli_infu,1,-27.93,41.918
Boli_infu,1,-27.55,25.76
Boli_infu,1,-27.17,33.76
Boli_infu,1,-26.79,55.798
Boli_infu,1,-26.41,53.05
Boli_infu,1,-26.03,42.305
Boli_infu,1,-25.65,52.555
Boli_infu,1,-25.27,50.042
Boli_infu,1,-24.89,36.91
Boli_infu,1,-24.51,44.603
Boli_infu,1,-24.13,35.835
Boli_infu,1,-23.75,40.051
Boli_infu,1,-23.37,36.962
Boli_infu,1,-22.99,-5.814
Boli_infu,1,-22.61,-8.422
Boli_infu,1,-22.23,22.246
Boli_infu,1,-21.85,39.127
Boli_infu,1,-21.47,30.123
Boli_infu,1,-21.09,14.291
Boli_infu,1,-20.71,14.686
Boli_infu,1,-20.33,4.318
Boli_infu,1,-19.95,21.655
Boli_infu,1,-19.57,36.83
Boli_infu,1,-19.19,-41.114
Boli_infu,1,-18.81,-70.061
Boli_infu,1,-18.43,-84.196
Boli_infu,1,-18.05,-141.527
Boli_infu,1,-17.67,-143.429
Boli_infu,1,-17.29,-191.945
Boli_infu,1,-16.91,-237.765
Boli_infu,1,-16.53,-281.429
Boli_infu,1,-16.15,-273.639
Boli_infu,1,-15.77,-221.669
Boli_infu,1,-15.39,-207.426
Boli_infu,1,-15.01,-178.047
Boli_infu,1,-14.63,-141.284
Boli_infu,1,-14.25,-104.941
Boli_infu,1,-13.87,-74.406
Boli_infu,1,-13.49,-31.854
Boli_infu,1,-13.11,-6.205
Boli_infu,1,-12.73,12.091
Boli_infu,1,-12.35,42.498
Boli_infu,1,-11.97,69.625
Boli_infu,1,-11.59,54.702
Boli_infu,1,-11.21,41.373
Boli_infu,1,-10.83,50.968
Boli_infu,1,-10.45,49.074
Boli_infu,1,-10.07,56.438
Boli_infu,1,-9.69,79.288
Boli_infu,1,-9.31,97.534
Boli_infu,1,-8.93,109.533
Boli_infu,1,-8.55,92.903
Boli_infu,1,-8.17,93.724
Boli_infu,1,-7.79,110.104
Boli_infu,1,-7.41,96.14
Boli_infu,1,-7.03,83.957
Boli_infu,1,-6.65,89.396
Boli_infu,1,-6.27,102.295
Boli_infu,1,-5.89,92.8
Boli_infu,1,-5.51,74.627
Boli_infu,1,-5.13,56.395
Boli_infu,1,-4.75,42.356
Boli_infu,1,-4.37,37.581
Boli_infu,1,-3.99,43.043
Boli_infu,1,-3.61,68.445
Boli_infu,1,-3.23,84.008
Boli_infu,1,-2.85,88.243
Boli_infu,1,-2.47,104.506
Boli_infu,1,-2.09,144.316
Boli_infu,1,-1.71,169.285
Boli_infu,1,-1.33,190.046
Boli_infu,1,-0.95,218.606
Boli_infu,1,-0.57,214.299
Boli_infu,1,-0.19,221.741
Boli_infu,1,0.19,221.487
Boli_infu,1,0.57,208.837
Boli_infu,1,0.95,200.753
Boli_infu,1,1.33,189.713
Boli_infu,1,1.71,161.071
Boli_infu,1,2.09,122.076
Boli_infu,1,2.47,101.448
Boli_infu,1,2.85,93.515
Boli_infu,1,3.23,78.019
Boli_infu,1,3.61,55.306
Boli_infu,1,3.99,43.985
Boli_infu,1,4.37,49.647
Boli_infu,1,4.75,52.724
Boli_infu,1,5.13,52.903
Boli_infu,1,5.51,61.598
Boli_infu,1,5.89,75.433
Boli_infu,1,6.27,85.429
Boli_infu,1,6.65,77.98
Boli_infu,1,7.03,86.927
Boli_infu,1,7.41,111.861
Boli_infu,1,7.79,107.418
Boli_infu,1,8.17,89.461
Boli_infu,1,8.55,79.792
Boli_infu,1,8.93,68.183
Boli_infu,1,9.31,69.175
Boli_infu,1,9.69,77.979
Boli_infu,1,10.07,70.604
Boli_infu,1,10.45,56.034
Boli_infu,1,10.83,54.475
Boli_infu,1,11.21,35.904
Boli_infu,1,11.59,32.702
Boli_infu,1,11.97,36.516
Boli_infu,1,12.35,18.893
Boli_infu,1,12.73,3.1
Boli_infu,1,13.11,-18.259
Boli_infu,1,13.49,-48.871
Boli_infu,1,13.87,-59.064
Boli_infu,1,14.25,-81.367
Boli_infu,1,14.63,-133.229
Boli_infu,1,15.01,-170.869
Boli_infu,1,15.39,-192.465
Boli_infu,1,15.77,-219.806
Boli_infu,1,16.15,-237.398
Boli_infu,1,16.53,-241.167
Boli_infu,1,16.91,-229.962
Boli_infu,1,17.29,-182.524
Boli_infu,1,17.67,-186.312
Boli_infu,1,18.05,-136.24
Boli_infu,1,18.43,-72.238
Boli_infu,1,18.81,-61.595
Boli_infu,1,19.19,-33.243
Boli_infu,1,19.57,-9.563
Boli_infu,1,19.95,9.724
Boli_infu,1,20.33,13.837
Boli_infu,1,20.71,8.301
Boli_infu,1,21.09,16.082
Boli_infu,1,21.47,14.14
Boli_infu,1,21.85,14.046
Boli_infu,1,22.23,31.361
Boli_infu,1,22.61,19.633
Boli_infu,1,22.99,13.199
Boli_infu,1,23.37,4.329
Boli_infu,1,23.75,23.349
Boli_infu,1,24.13,49.809
Boli_infu,1,24.51,44.028
Boli_infu,1,24.89,36.9
Boli_infu,1,25.27,28.906
Boli_infu,1,25.65,61.142
Boli_infu,1,26.03,65.909
Boli_infu,1,26.41,45.795
Boli_infu,1,26.79,36.547
Boli_infu,1,27.17,37.512
Boli_infu,1,27.55,45.174
Boli_infu,1,27.93,37.987
Boli_infu,1,28.31,47.287
Boli_infu,1,28.69,31.269
Boli_infu,1,29.07,22.094
Boli_infu,1,29.45,10.68
Boli_infu,1,29.83,23.892
Boli_infu,1,30.21,27.412
Boli_infu,1,30.59,9.932
Boli_infu,1,30.97,5.63
Boli_infu,1,31.35,13.04
Boli_infu,1,31.73,18.668
Boli_infu,1,32.11,15.168
Boli_infu,1,32.49,19.53
Boli_infu,1,32.87,-3.11
Boli_infu,1,33.25,-1.952
Boli_infu,1,33.63,16.524
Boli_infu,1,34.01,4.872
Boli_infu,1,34.39,-6.106
Boli_infu,1,34.77,3.403
Boli_infu,1,35.15,6.268
Boli_infu,1,35.53,-15.879
Boli_infu,1,35.91,-2.943
Boli_infu,1,36.29,101.807
Boli_infu,1,36.67,-52.0949
Boli_infu,1,37.05,0
Boli_infu,1,37.43,0
Boli_infu,1,37.81,0
Boli_infu,250,-37.81,0
Boli_infu,250,-37.43,0
Boli_infu,250,-37.05,0
Boli_infu,250,-36.67,0
Boli_infu,250,-36.29,298.053
Boli_infu,250,-35.91,296.351
Boli_infu,250,-35.53,255.213
Boli_infu,250,-35.15,259.597
Boli_infu,250,-34.77,239.653
Boli_infu,250,-34.39,237.271
Boli_infu,250,-34.01,261.116
Boli_infu,250,-33.63,257.489
Boli_infu,250,-33.25,245.667
Boli_infu,250,-32.87,253.755
Boli_infu,250,-32.49,256.561
Boli_infu,250,-32.11,259.134
Boli_infu,250,-31.73,262.053
Boli_infu,250,-31.35,265.256
Boli_infu,250,-30.97,256.331
Boli_infu,250,-30.59,269.257
Boli_infu,250,-30.21,269.72
Boli_infu,250,-29.83,274.612
Boli_infu,250,-29.45,262.686
Boli_infu,250,-29.07,281.071
Boli_infu,250,-28.69,287.658
Boli_infu,250,-28.31,269.829
Boli_infu,250,-27.93,293.416
Boli_infu,250,-27.55,298.988
Boli_infu,250,-27.17,296.487
Boli_infu,250,-26.79,293.938
Boli_infu,250,-26.41,289.11
Boli_infu,250,-26.03,283.757
Boli_infu,250,-25.65,286.734
Boli_infu,250,-25.27,297.154
Boli_infu,250,-24.89,290.827
Boli_infu,250,-24.51,289.812
Boli_infu,250,-24.13,294.394
Boli_infu,250,-23.75,268.314
Boli_infu,250,-23.37,269.443
Boli_infu,250,-22.99,286.151
Boli_infu,250,-22.61,311.551
Boli_infu,250,-22.23,284.44
Boli_infu,250,-21.85,255.534
Boli_infu,250,-21.47,291.917
Boli_infu,250,-21.09,314.71
Boli_infu,250,-20.71,269.424
Boli_infu,250,-20.33,261.317
Boli_infu,250,-19.95,284.895
Boli_infu,250,-19.57,240.236
Boli_infu,250,-19.19,230.763
Boli_infu,250,-18.81,211.742
Boli_infu,250,-18.43,169.549
Boli_infu,250,-18.05,104.91
Boli_infu,250,-17.67,58.997
Boli_infu,250,-17.29,63.419
Boli_infu,250,-16.91,54.424
Boli_infu,250,-16.53,43.337
Boli_infu,250,-16.15,63.913
Boli_infu,250,-15.77,68.55
Boli_infu,250,-15.39,76.761
Boli_infu,250,-15.01,112.199
Boli_infu,250,-14.63,153.69
Boli_infu,250,-14.25,175.597
Boli_infu,250,-13.87,160.726
Boli_infu,250,-13.49,175.643
Boli_infu,250,-13.11,202.488
Boli_infu,250,-12.73,235.118
Boli_infu,250,-12.35,263.457
Boli_infu,250,-11.97,266.775
Boli_infu,250,-11.59,269.246
Boli_infu,250,-11.21,268.521
Boli_infu,250,-10.83,283.174
Boli_infu,250,-10.45,314.165
Boli_infu,250,-10.07,319.806
Boli_infu,250,-9.69,316.415
Boli_infu,250,-9.31,330.946
Boli_infu,250,-8.93,352.119
Boli_infu,250,-8.55,345.909
Boli_infu,250,-8.17,334.139
Boli_infu,250,-7.79,317.045
Boli_infu,250,-7.41,319.987
Boli_infu,250,-7.03,332.784
Boli_infu,250,-6.65,330.303
Boli_infu,250,-6.27,313.227
Boli_infu,250,-5.89,306.391
Boli_infu,250,-5.51,314.046
Boli_infu,250,-5.13,303.334
Boli_infu,250,-4.75,294.595
Boli_infu,250,-4.37,287.677
Boli_infu,250,-3.99,298.962
Boli_infu,250,-3.61,311.031
Boli_infu,250,-3.23,316.979
Boli_infu,250,-2.85,330.265
Boli_infu,250,-2.47,356.428
Boli_infu,250,-2.09,393.004
Boli_infu,250,-1.71,409.676
Boli_infu,250,-1.33,418.424
Boli_infu,250,-0.95,440.852
Boli_infu,250,-0.57,462.311
Boli_infu,250,-0.19,459.249
Boli_infu,250,0.19,428.398
Boli_infu,250,0.57,417.394
Boli_infu,250,0.95,418.543
Boli_infu,250,1.33,408.479
Boli_infu,250,1.71,394.82
Boli_infu,250,2.09,376.308
Boli_infu,250,2.47,354.318
Boli_infu,250,2.85,340.838
Boli_infu,250,3.23,329.009
Boli_infu,250,3.61,304.903
Boli_infu,250,3.99,291.285
Boli_infu,250,4.37,295.33
Boli_infu,250,4.75,297.404
Boli_infu,250,5.13,296.99
Boli_infu,250,5.51,304.755
Boli_infu,250,5.89,317.612
Boli_infu,250,6.27,321.561
Boli_infu,250,6.65,325.813
Boli_infu,250,7.03,336.464
Boli_infu,250,7.41,355.551
Boli_infu,250,7.79,346.305
Boli_infu,250,8.17,324.937
Boli_infu,250,8.55,335.868
Boli_infu,250,8.93,330.253
Boli_infu,250,9.31,313.307
Boli_infu,250,9.69,300.198
Boli_infu,250,10.07,305.187
Boli_infu,250,10.45,294.802
Boli_infu,250,10.83,300.978
Boli_infu,250,11.21,298.342
Boli_infu,250,11.59,265.793
Boli_infu,250,11.97,250.044
Boli_infu,250,12.35,251.221
Boli_infu,250,12.73,264.467
Boli_infu,250,13.11,246.104
Boli_infu,250,13.49,203.42
Boli_infu,250,13.87,186.982
Boli_infu,250,14.25,146.231
Boli_infu,250,14.63,91.48
Boli_infu,250,15.01,81.095
Boli_infu,250,15.39,45.013
Boli_infu,250,15.77,3.589
Boli_infu,250,16.15,1.648
Boli_infu,250,16.53,28.127
Boli_infu,250,16.91,53.369
Boli_infu,250,17.29,88.843
Boli_infu,250,17.67,122.564
Boli_infu,250,18.05,149.386
Boli_infu,250,18.43,187.722
Boli_infu,250,18.81,170.216
Boli_infu,250,19.19,186.134
Boli_infu,250,19.57,239.517
Boli_infu,250,19.95,272.138
Boli_infu,250,20.33,304.215
Boli_infu,250,20.71,302.658
Boli_infu,250,21.09,270.065
Boli_infu,250,21.47,249.236
Boli_infu,250,21.85,263.747
Boli_infu,250,22.23,282.147
Boli_infu,250,22.61,268.758
Boli_infu,250,22.99,260.787
Boli_infu,250,23.37,282.668
Boli_infu,250,23.75,292.536
Boli_infu,250,24.13,287.971
Boli_infu,250,24.51,282.012
Boli_infu,250,24.89,296.039
Boli_infu,250,25.27,288.833
Boli_infu,250,25.65,286.184
Boli_infu,250,26.03,294.711
Boli_infu,250,26.41,298.661
Boli_infu,250,26.79,298.695
Boli_infu,250,27.17,302.486
Boli_infu,250,27.55,297.336
Boli_infu,250,27.93,286.413
Boli_infu,250,28.31,276.125
Boli_infu,250,28.69,291.435
Boli_infu,250,29.07,289.729
Boli_infu,250,29.45,262.66
Boli_infu,250,29.83,255.867
Boli_infu,250,30.21,257.809
Boli_infu,250,30.59,266.902
Boli_infu,250,30.97,265.331
Boli_infu,250,31.35,275.488
Boli_infu,250,31.73,260.022
Boli_infu,250,32.11,243.608
Boli_infu,250,32.49,263.203
Boli_infu,250,32.87,259.135
Boli_infu,250,33.25,257.257
Boli_infu,250,33.63,264.846
Boli_infu,250,34.01,252.532
Boli_infu,250,34.39,256.493
Boli_infu,250,34.77,248.037
Boli_infu,250,35.15,256.447
Boli_infu,250,35.53,268.221
Boli_infu,250,35.91,229.234
Boli_infu,250,36.29,213.24
Boli_infu,250,36.67,0
Boli_infu,250,37.05,0
Boli_infu,250,37.43,0
Boli_infu,250,37.81,0
Boli_infu,500,-37.81,0
Boli_infu,500,-37.43,0
Boli_infu,500,-37.05,0
Boli_infu,500,-36.67,202.573
Boli_infu,500,-36.29,561.855
Boli_infu,500,-35.91,506.069
Boli_infu,500,-35.53,507.382
Boli_infu,500,-35.15,507.103
Boli_infu,500,-34.77,503.982
Boli_infu,500,-34.39,501.607
Boli_infu,500,-34.01,507.369
Boli_infu,500,-33.63,513.922
Boli_infu,500,-33.25,504.584
Boli_infu,500,-32.87,515.501
Boli_infu,500,-32.49,517.561
Boli_infu,500,-32.11,504.239
Boli_infu,500,-31.73,512.772
Boli_infu,500,-31.35,517.858
Boli_infu,500,-30.97,525.081
Boli_infu,500,-30.59,511.737
Boli_infu,500,-30.21,515.763
Boli_infu,500,-29.83,533.674
Boli_infu,500,-29.45,524.128
Boli_infu,500,-29.07,525.291
Boli_infu,500,-28.69,530.781
Boli_infu,500,-28.31,535.23
Boli_infu,500,-27.93,537.034
Boli_infu,500,-27.55,527.197
Boli_infu,500,-27.17,548.512
Boli_infu,500,-26.79,560.7
Boli_infu,500,-26.41,542.721
Boli_infu,500,-26.03,541.397
Boli_infu,500,-25.65,560.494
Boli_infu,500,-25.27,564.283
Boli_infu,500,-24.89,539.154
Boli_infu,500,-24.51,536
Boli_infu,500,-24.13,536.344
Boli_infu,500,-23.75,556.55
Boli_infu,500,-23.37,560.065
Boli_infu,500,-22.99,527.886
Boli_infu,500,-22.61,530.414
Boli_infu,500,-22.23,519.598
Boli_infu,500,-21.85,519.742
Boli_infu,500,-21.47,544.288
Boli_infu,500,-21.09,533.813
Boli_infu,500,-20.71,524.572
Boli_infu,500,-20.33,504.67
Boli_infu,500,-19.95,508.437
Boli_infu,500,-19.57,499.575
Boli_infu,500,-19.19,455.504
Boli_infu,500,-18.81,427.991
Boli_infu,500,-18.43,367.679
Boli_infu,500,-18.05,348.895
Boli_infu,500,-17.67,383.927
Boli_infu,500,-17.29,367.773
Boli_infu,500,-16.91,355.761
Boli_infu,500,-16.53,324.187
Boli_infu,500,-16.15,279.227
Boli_infu,500,-15.77,310.1
Boli_infu,500,-15.39,324.339
Boli_infu,500,-15.01,340.536
Boli_infu,500,-14.63,391.492
Boli_infu,500,-14.25,423.938
Boli_infu,500,-13.87,431.535
Boli_infu,500,-13.49,443.972
Boli_infu,500,-13.11,465.115
Boli_infu,500,-12.73,470.9
Boli_infu,500,-12.35,496.308
Boli_infu,500,-11.97,509.916
Boli_infu,500,-11.59,529.001
Boli_infu,500,-11.21,538.148
Boli_infu,500,-10.83,536.752
Boli_infu,500,-10.45,562.311
Boli_infu,500,-10.07,572.312
Boli_infu,500,-9.69,578.784
Boli_infu,500,-9.31,569.469
Boli_infu,500,-8.93,579.272
Boli_infu,500,-8.55,580.437
Boli_infu,500,-8.17,571.787
Boli_infu,500,-7.79,593.862
Boli_infu,500,-7.41,586.161
Boli_infu,500,-7.03,572.437
Boli_infu,500,-6.65,583.928
Boli_infu,500,-6.27,584.599
Boli_infu,500,-5.89,566.106
Boli_infu,500,-5.51,568.205
Boli_infu,500,-5.13,560.424
Boli_infu,500,-4.75,535.357
Boli_infu,500,-4.37,525.984
Boli_infu,500,-3.99,542.151
Boli_infu,500,-3.61,568.997
Boli_infu,500,-3.23,585.868
Boli_infu,500,-2.85,595.084
Boli_infu,500,-2.47,605.566
Boli_infu,500,-2.09,612.897
Boli_infu,500,-1.71,624.431
Boli_infu,500,-1.33,628.405
Boli_infu,500,-0.95,643.481
Boli_infu,500,-0.57,655.527
Boli_infu,500,-0.19,642.239
Boli_infu,500,0.19,651.03
Boli_infu,500,0.57,655.434
Boli_infu,500,0.95,654.315
Boli_infu,500,1.33,648.063
Boli_infu,500,1.71,633.913
Boli_infu,500,2.09,621.058
Boli_infu,500,2.47,595.847
Boli_infu,500,2.85,588.061
Boli_infu,500,3.23,582.755
Boli_infu,500,3.61,558.357
Boli_infu,500,3.99,554.554
Boli_infu,500,4.37,555.061
Boli_infu,500,4.75,543.701
Boli_infu,500,5.13,547.674
Boli_infu,500,5.51,567.63
Boli_infu,500,5.89,574.428
Boli_infu,500,6.27,567.922
Boli_infu,500,6.65,559.974
Boli_infu,500,7.03,567.917
Boli_infu,500,7.41,573.352
Boli_infu,500,7.79,567.473
Boli_infu,500,8.17,571.053
Boli_infu,500,8.55,579.106
Boli_infu,500,8.93,573.612
Boli_infu,500,9.31,557.699
Boli_infu,500,9.69,555.336
Boli_infu,500,10.07,552.195
Boli_infu,500,10.45,560.161
Boli_infu,500,10.83,557.874
Boli_infu,500,11.21,554.008
Boli_infu,500,11.59,555.73
Boli_infu,500,11.97,543.439
Boli_infu,500,12.35,509.341
Boli_infu,500,12.73,487.76
Boli_infu,500,13.11,463.623
Boli_infu,500,13.49,416.017
Boli_infu,500,13.87,394.165
Boli_infu,500,14.25,368.053
Boli_infu,500,14.63,339.408
Boli_infu,500,15.01,314.795
Boli_infu,500,15.39,284.827
Boli_infu,500,15.77,305.197
Boli_infu,500,16.15,340.963
Boli_infu,500,16.53,323.577
Boli_infu,500,16.91,333.175
Boli_infu,500,17.29,363.348
Boli_infu,500,17.67,374.928
Boli_infu,500,18.05,389.835
Boli_infu,500,18.43,427.182
Boli_infu,500,18.81,475.257
Boli_infu,500,19.19,434.282
Boli_infu,500,19.57,436.939
Boli_infu,500,19.95,511.537
Boli_infu,500,20.33,529.55
Boli_infu,500,20.71,542.472
Boli_infu,500,21.09,534.534
Boli_infu,500,21.47,506.86
Boli_infu,500,21.85,508.826
Boli_infu,500,22.23,531.407
Boli_infu,500,22.61,512.036
Boli_infu,500,22.99,517.867
Boli_infu,500,23.37,561.873
Boli_infu,500,23.75,551.573
Boli_infu,500,24.13,548.758
Boli_infu,500,24.51,544.064
Boli_infu,500,24.89,539.847
Boli_infu,500,25.27,563.098
Boli_infu,500,25.65,544.182
Boli_infu,500,26.03,527.548
Boli_infu,500,26.41,557.362
Boli_infu,500,26.79,562.26
Boli_infu,500,27.17,527.645
Boli_infu,500,27.55,531.77
Boli_infu,500,27.93,545.026
Boli_infu,500,28.31,528.419
Boli_infu,500,28.69,528.086
Boli_infu,500,29.07,538.723
Boli_infu,500,29.45,531.034
Boli_infu,500,29.83,515.631
Boli_infu,500,30.21,526.568
Boli_infu,500,30.59,527.501
Boli_infu,500,30.97,514.845
Boli_infu,500,31.35,522.568
Boli_infu,500,31.73,513.444
Boli_infu,500,32.11,510.501
Boli_infu,500,32.49,518.453
Boli_infu,500,32.87,510.885
Boli_infu,500,33.25,496.027
Boli_infu,500,33.63,506.479
Boli_infu,500,34.01,504.028
Boli_infu,500,34.39,498.474
Boli_infu,500,34.77,502.547
Boli_infu,500,35.15,498.565
Boli_infu,500,35.53,523.117
Boli_infu,500,35.91,485.841
Boli_infu,500,36.29,510.319
Boli_infu,500,36.67,195.704
Boli_infu,500,37.05,0
Boli_infu,500,37.43,0
Boli_infu,500,37.81,0
Boli_infu,1000,-37.81,0
Boli_infu,1000,-37.43,0
Boli_infu,1000,-37.05,0
Boli_infu,1000,-36.67,1008.43
Boli_infu,1000,-36.29,1016.07
Boli_infu,1000,-35.91,1007.76
Boli_infu,1000,-35.53,995.876
Boli_infu,1000,-35.15,1004.69
Boli_infu,1000,-34.77,1004.75
Boli_infu,1000,-34.39,992.629
Boli_infu,1000,-34.01,986.139
Boli_infu,1000,-33.63,985.622
Boli_infu,1000,-33.25,1002.96
Boli_infu,1000,-32.87,1015.6
Boli_infu,1000,-32.49,1010.5
Boli_infu,1000,-32.11,1012.19
Boli_infu,1000,-31.73,1017.18
Boli_infu,1000,-31.35,1034.43
Boli_infu,1000,-30.97,1030.79
Boli_infu,1000,-30.59,1020.19
Boli_infu,1000,-30.21,995.227
Boli_infu,1000,-29.83,979.896
Boli_infu,1000,-29.45,1012.54
Boli_infu,1000,-29.07,1021.35
Boli_infu,1000,-28.69,1044.61
Boli_infu,1000,-28.31,1045.86
Boli_infu,1000,-27.93,1017.13
Boli_infu,1000,-27.55,1038.59
Boli_infu,1000,-27.17,1032.83
Boli_infu,1000,-26.79,977.604
Boli_infu,1000,-26.41,1038.86
Boli_infu,1000,-26.03,1057.3
Boli_infu,1000,-25.65,1040.98
Boli_infu,1000,-25.27,1053.29
Boli_infu,1000,-24.89,1027.12
Boli_infu,1000,-24.51,1057.2
Boli_infu,1000,-24.13,1044.35
Boli_infu,1000,-23.75,999.017
Boli_infu,1000,-23.37,1035.36
Boli_infu,1000,-22.99,1093.15
Boli_infu,1000,-22.61,1040.53
Boli_infu,1000,-22.23,1022.3
Boli_infu,1000,-21.85,1019.56
Boli_infu,1000,-21.47,1049.11
Boli_infu,1000,-21.09,1102.46
Boli_infu,1000,-20.71,1010.03
Boli_infu,1000,-20.33,1058.49
Boli_infu,1000,-19.95,1035.74
Boli_infu,1000,-19.57,972.579
Boli_infu,1000,-19.19,934.933
Boli_infu,1000,-18.81,854.469
Boli_infu,1000,-18.43,961.436
Boli_infu,1000,-18.05,960.969
Boli_infu,1000,-17.67,913.691
Boli_infu,1000,-17.29,849.047
Boli_infu,1000,-16.91,740.359
Boli_infu,1000,-16.53,796.245
Boli_infu,1000,-16.15,923.627
Boli_infu,1000,-15.77,890.889
Boli_infu,1000,-15.39,869.907
Boli_infu,1000,-15.01,897.071
Boli_infu,1000,-14.63,897.5
Boli_infu,1000,-14.25,887.503
Boli_infu,1000,-13.87,917.377
Boli_infu,1000,-13.49,984.56
Boli_infu,1000,-13.11,982.037
Boli_infu,1000,-12.73,1013.3
Boli_infu,1000,-12.35,1082.45
Boli_infu,1000,-11.97,1070.11
Boli_infu,1000,-11.59,1022.3
Boli_infu,1000,-11.21,1045.43
Boli_infu,1000,-10.83,1063.59
Boli_infu,1000,-10.45,1033.18
Boli_infu,1000,-10.07,1019.21
Boli_infu,1000,-9.69,1032.86
Boli_infu,1000,-9.31,1055.23
Boli_infu,1000,-8.93,1116.99
Boli_infu,1000,-8.55,1140.69
Boli_infu,1000,-8.17,1079.26
Boli_infu,1000,-7.79,1065.41
Boli_infu,1000,-7.41,1066.33
Boli_infu,1000,-7.03,1079.41
Boli_infu,1000,-6.65,1094.55
Boli_infu,1000,-6.27,1022.56
Boli_infu,1000,-5.89,1024.11
Boli_infu,1000,-5.51,1090.26
Boli_infu,1000,-5.13,1092.21
Boli_infu,1000,-4.75,1066.38
Boli_infu,1000,-4.37,1040.95
Boli_infu,1000,-3.99,1032.54
Boli_infu,1000,-3.61,1055.9
Boli_infu,1000,-3.23,1077.35
Boli_infu,1000,-2.85,1059.75
Boli_infu,1000,-2.47,1089.61
Boli_infu,1000,-2.09,1150.09
Boli_infu,1000,-1.71,1149.07
Boli_infu,1000,-1.33,1166.43
Boli_infu,1000,-0.95,1186.28
Boli_infu,1000,-0.57,1186.06
Boli_infu,1000,-0.19,1177.73
Boli_infu,1000,0.19,1137.88
Boli_infu,1000,0.57,1103.41
Boli_infu,1000,0.95,1127.27
Boli_infu,1000,1.33,1136.25
Boli_infu,1000,1.71,1111.82
Boli_infu,1000,2.09,1095.26
Boli_infu,1000,2.47,1070.59
Boli_infu,1000,2.85,1058.22
Boli_infu,1000,3.23,1038.89
Boli_infu,1000,3.61,1042.52
Boli_infu,1000,3.99,1047.78
Boli_infu,1000,4.37,1069.3
Boli_infu,1000,4.75,1070.63
Boli_infu,1000,5.13,1041.5
Boli_infu,1000,5.51,1062.14
Boli_infu,1000,5.89,1052.94
Boli_infu,1000,6.27,1046.14
Boli_infu,1000,6.65,1065.44
Boli_infu,1000,7.03,1022.74
Boli_infu,1000,7.41,1002
Boli_infu,1000,7.79,1053.89
Boli_infu,1000,8.17,1053.42
Boli_infu,1000,8.55,1024.27
Boli_infu,1000,8.93,1055.9
Boli_infu,1000,9.31,1064.14
Boli_infu,1000,9.69,987.093
Boli_infu,1000,10.07,975.241
Boli_infu,1000,10.45,1019.51
Boli_infu,1000,10.83,1050.16
Boli_infu,1000,11.21,1070.08
Boli_infu,1000,11.59,1062.85
Boli_infu,1000,11.97,1056.47
Boli_infu,1000,12.35,1056.24
Boli_infu,1000,12.73,1030.91
Boli_infu,1000,13.11,1039.14
Boli_infu,1000,13.49,1023.87
Boli_infu,1000,13.87,877.347
Boli_infu,1000,14.25,836.852
Boli_infu,1000,14.63,871.578
Boli_infu,1000,15.01,780.672
Boli_infu,1000,15.39,778.512
Boli_infu,1000,15.77,827.327
Boli_infu,1000,16.15,889.417
Boli_infu,1000,16.53,892.689
Boli_infu,1000,16.91,811.771
Boli_infu,1000,17.29,881.791
Boli_infu,1000,17.67,922.171
Boli_infu,1000,18.05,970.135
Boli_infu,1000,18.43,988.688
Boli_infu,1000,18.81,959.742
Boli_infu,1000,19.19,1019.11
Boli_infu,1000,19.57,1016.5
Boli_infu,1000,19.95,943.174
Boli_infu,1000,20.33,931.517
Boli_infu,1000,20.71,936.581
Boli_infu,1000,21.09,990.806
Boli_infu,1000,21.47,1112.49
Boli_infu,1000,21.85,1125.84
Boli_infu,1000,22.23,1097.26
Boli_infu,1000,22.61,1095.6
Boli_infu,1000,22.99,1026.42
Boli_infu,1000,23.37,1004.31
Boli_infu,1000,23.75,1037.39
Boli_infu,1000,24.13,1040.05
Boli_infu,1000,24.51,1028.59
Boli_infu,1000,24.89,983.207
Boli_infu,1000,25.27,1033.9
Boli_infu,1000,25.65,1056.42
Boli_infu,1000,26.03,1027.76
Boli_infu,1000,26.41,1032.17
Boli_infu,1000,26.79,1039.97
Boli_infu,1000,27.17,1051.2
Boli_infu,1000,27.55,1035.89
Boli_infu,1000,27.93,1038.48
Boli_infu,1000,28.31,1032.73
Boli_infu,1000,28.69,1017.45
Boli_infu,1000,29.07,1035.69
Boli_infu,1000,29.45,1029.44
Boli_infu,1000,29.83,1026.54
Boli_infu,1000,30.21,1048.46
Boli_infu,1000,30.59,1021.3
